,artist,musicbrainz_id,spotify_id,type,followers,genres,popularity
7735,Анатолий Азанов,7bc58934-e067-46d6-8f12-dd89c7b52141,,Person,0,[],0
7736,Виктор Shess,83c15372-a29c-45c0-8cbb-43a81314f4e2,,Person,0,[],0
7737,Дмитрий Ивановский,a5708846-f79a-4499-a2d1-084d3849499c,,Person,0,[],0
7738,Валерий Холодцов,aed964f4-e4a7-4b9b-af68-08857351aadb,,Person,0,[],0
7739,Татьяна Кремезная,be2715fe-2631-4030-9b98-bb11316695e7,,Person,0,[],0
7740,Алексей Спирягин,1f37dd92-e623-43f0-97db-4e44002ec989,,Person,0,[],0
7741,О. Пономарёв,7ff740c7-3261-4c76-9966-89c5c00bc170,4VQZlNMgnnTCcKKzuRs0QH,Person,0,[],0
7742,Юрий Давидов,cdb9cfc0-aa7c-4ebd-864a-aa983eaea3db,,Person,0,[],0
7743,Алёна Сотникова,69d57061-fb42-4ae8-ab64-f7102adeb09c,,Person,0,[],0
7744,Олег Бойко,d4e7b9f1-8bc5-4dfb-b653-1c082e44d777,,Person,0,[],0
7745,Сергей Белоусов,d9c305de-b476-4039-a2dd-569dc80c3ee6,,Person,0,[],0
7746,Лев Сергеевич Термен,9b182733-e7ac-4ce6-86b1-eae2a54bed5f,,Person,0,[],0
7747,Alexey Stadler,3a2c3934-6fea-4c48-bcf7-5777f056ebf1,3O0tc2Jz6opBmpA4DvB0oZ,Person,33,[],0
7748,И. Длинный,eaaba937-ef52-4b0f-9ce6-5aa1968ebc37,,Person,0,[],0
7749,Валерий Турутин,0df925ab-de42-47a5-af91-75ae87a528b7,,Person,0,[],0
7750,Александр Николаевич Виноградски,e4f52bc3-cd4f-4827-8f53-822394c52326,,Person,0,[],0
7751,Александр Жаворонков,9b2ca234-9cd6-40ff-9eb7-733b2b4b4431,,Person,0,[],0
7752,Владимир Цымбал,9ad46ae8-0032-4185-8906-19d781c0996b,,Person,0,[],0
7753,Valentyn Pravosud,bd8f0e60-2f89-413e-b700-9958de7b2d2b,,Person,0,[],0
7754,Людмила Angel,6520e80e-57ab-441d-b4bf-25a271ef4e37,,Person,0,[],0
7755,сказкинанoчь,3a18c6f9-5fbb-4eff-9984-842d40f283a7,,Person,0,[],0
7756,перерывпятьминут,44a01e11-f9f3-41a2-954c-78f8e10bbac3,,Person,0,[],0
7757,Alfaro,5b9ff576-1b64-450e-8904-589d52e0abf9,5J7rXWjtn5HzUkJ4Jet8Fr,Person,79249,['trap espanol'],67
7758,Vladimir Reshetnikov,5bdee2d0-fb24-464b-ac82-f3441ca07fab,0hPlKkMfVImGzM1tQXiWSm,Person,0,[],4
7759,Maxim Kazakov,999c7cb8-a326-42bf-bea3-046b07fe75f4,,Person,0,[],0
7760,Vladimir Krasnov,618f7a62-c847-400f-bc0f-578d653ccf8c,1D2sRJjiT5XNvgjyeWgm4j,Person,0,[],1
7761,Waves,1be22f42-b973-4f0f-bcc7-0ef73cab7cd0,4N55TE3vFODMR4BX5B9fnM,Person,50731,"['spacewave', 'synthwave']",53
7762,Mikhail Vekua,b1025e2a-c84e-4d97-9b56-6d0e384ad845,5x8eUBvboFTnRxQEI8jcq1,Person,2,[],1
7763,Дмитрий Плачковский,1a5a7124-b5fd-49ad-a9e3-6be72f808302,,Person,0,[],0
7764,Николай Рубцов,b41db278-ac30-4224-bb8a-41b6e6b39e6a,2himW5M3lwagHSX7a8ZE9B,Person,0,[],0
7765,Василий Шапошников,67ad16d0-81da-4360-9650-177e9d2a6efe,,Person,0,[],0
7766,Pandora Nightz,1aebba35-1c10-4104-9989-ddd52b25c195,0qzKAU8lOluv9DlVxfpmXS,Person,0,[],0
7767,Никита Белозеров,4a292d89-0c50-4047-89ab-83041f8d5d4c,,Person,0,[],0
7768,Антон Меткин,57bd4d78-f803-4876-86af-ca5cc26d534a,,Person,0,[],0
7769,TABU,b8fc1b45-30ba-4a02-b80f-f3d3f47ffc35,40Ippe6JeofRURQ4nbF8DT,Person,309409,['spanish pop'],67
7770,720vozduha,20196221-9ecf-4932-83b3-384c640f811c,37aNqyrGCwWF0aMkLSsT5I,Person,4,[],0
7771,Илья Володин,dbc8c1d0-3bd7-4e28-bfc5-66677d9b6fca,,Person,0,[],0
7772,Timofey Sattarov,71b6a0c9-b222-44a6-88d4-653d367fda38,,Person,0,[],0
7773,Павел Верескун,e6a21506-d77e-4331-b89e-cb1262101b36,,Person,0,[],0
7774,Вячеслав Манешин,64420d6e-c511-4e69-a57e-de7ecb011765,,Person,0,[],0
7775,Anna Erilina,0ceda3b8-03a8-4ffd-a49a-4d02262d2c03,,Person,0,[],0
7776,Wladimir Petrowitsch Resizki,8a5da303-a630-42ac-b8a2-adc5f3b788bd,,Person,0,[],0
7777,Lera Gehner,6b844f0d-c836-4c87-bb54-8b31bb904541,4mv0tEeQB2m0UQD6W5RrYS,Person,12,['russian jazz'],0
7778,Виолина Блинова,9cf14e31-c608-4ecc-b0a7-d4f6f8f0b03b,,Person,0,[],0
7779,Александр Черненков,4174b7dc-078a-4961-bff2-9b4d7480bf36,,Person,0,[],0
7780,Игорь Юрьевич Бурнышев,442e0fc5-b991-42e9-81b4-22b68244deec,,Person,0,[],0
7781,Алина Пязок,de256160-1171-4843-9a8b-46765c81f911,,Person,0,[],0
7782,Андрей Веретенников,153523e1-44fc-48a8-8f04-9606a3ce7441,,Person,0,[],0
7783,Владимир Балакерев,608bcb2a-8116-4ada-9d73-dee78c80b7eb,,Person,0,[],0
7784,Сергей Соколов,15fd5816-e5a2-4e06-bc48-e84f5c264a81,6mvlP0TWB5G5PBDBMNVCDu,Person,17,[],1
7785,Checkerx,3b4026b8-4f33-4eb0-b04b-f652f8dc7502,7qQJQ3YtcGlqaLg5tcypN2,Person,192277,"['adult standards', 'brill building pop', 'bubblegum pop', 'rock-and-roll', 'rockabilly']",58
7786,Anastasia Bardina,1b16574d-ee21-44f8-a95f-f7e503fa7211,,Person,0,[],0
7787,DIMVRS,fa011467-22a3-45bd-9bef-ca49ab71ff52,2ixSzFmACsZSsx40fXTNYk,Person,20822,"['latin jazz', 'salsa', 'salsa international', 'salsa venezolana', 'tropical']",57
7788,Сергей Кивин,4fb1afe7-fdb5-424b-ac39-5167f6e667e3,,Person,0,[],0
7789,Vasily Perov,00df28e4-cae0-4b93-bf53-dd82371e1bc7,,Person,0,[],0
7790,Карл Карлович Зике,6f4e2f5d-d553-44af-8cef-0157727a7e28,,Person,0,[],0
7791,Artem Rybin,6f7289cb-0038-408a-b976-771b3707043d,,Person,0,[],0
7792,Vyacheslav Tenishev,d61143fb-5f09-4dbe-a57a-bec5e77a7e5f,,Person,0,[],0
7793,Андрей Терещенко,f53219b8-6d81-455a-89a0-1c9441bb34fa,,Person,0,[],0
7794,Надежда Иосифовна Голубовская,161ecc5b-88d8-4b93-ac95-645bf2870cf8,,Person,0,[],0
7795,Savvier,b3ecc61f-8e4a-4c18-9a3a-82162a17955f,3LGAjqZAHmzsmfQs3zestM,Person,70,[],6
7796,Internet Sushi,c29d59b1-9c87-489d-94a4-3b6eb9b55c61,2cIm3ySw5Q8lgFY9hqUgnb,Person,48,[],0
7797,Glu,93d5aa5f-e64f-40b7-9e51-db5ec24749d8,3AsWxxZTFPoCFxM1s8Lg1J,Person,30652,['future funk'],51
7798,jordan enjoy,5ca046ff-4238-4cb7-8d30-42d330775a46,,Person,0,[],0
7799,044 ARTY,d2c3a33a-8bf3-40cc-82af-ffc4bad89c4f,,Person,0,[],0
7800,Mikhail Azanchevsky,0c228dcc-7e3a-4005-be58-8d393ff26598,,Person,0,[],0
7801,Михаил Михайлович Иванов,ac20a500-f96d-432e-9eec-8dea517c8fdb,,Person,0,[],0
7802,Владимир Вайнер,242dea2a-0783-4d25-bc37-e2cd6510950d,,Person,0,[],0
7803,Юрий Верещак,0e2a58a4-0575-4311-822c-eb21469f574b,,Person,0,[],0
7804,Александр Асинский,950b5fe5-1ac1-469d-9372-d751a3a6691e,,Person,0,[],0
7805,Анна Чекасина,beb9c28d-9dc2-4fa9-9f50-274725a5d1f9,,Person,0,[],0
7806,Александр Гаврилов,288c1570-6e9c-4695-a288-89bf8c8dfb4d,5k0n5Gqmtd2A8nKPAFYHsB,Person,1,[],0
7807,Евгений Александрович Пожарнов,6caf0363-589a-4fa2-8901-fc735fcd8e3f,,Person,0,[],0
7808,Михаил Житняков,c3d4417d-6bd4-4dad-aabd-32268a9d7d81,3scHOgyfgLrDzuqBH3XLVO,Person,5,[],0
7809,Nikolay Golutvin,72e2536d-9fc1-4ccb-99a4-42273639aec0,,Person,0,[],0
7810,Vladimir Kataev,652d84d0-87bd-4909-b2dd-a8c981436b4a,,Person,0,[],0
7811,Аполлон Николаевич Майков,94700de7-3801-4e9b-9e26-df4fad7d8bfb,,Person,0,[],0
7812,Афанасий Афанасьевич Фет,4c0eb348-c21b-48f4-be4c-0fdbaa465cc8,,Person,0,[],0
7813,Иван Козлов,6e8a59b0-c90c-4b50-bc1c-73faeb6f0140,13OCpNSr2TcQde1Y4QPmZD,Person,412,['russian romance'],12
7814,Лев Александрович Мей,270b7cd0-e93f-4c61-afd4-09a3f526f532,,Person,0,[],0
7815,Рафик Рагимов,b57adb0c-66d2-4f39-a77c-e9cde1c1fca1,,Person,0,[],0
7816,Валерий Ав,db7e11cf-5bab-45d7-b741-9df5b965966a,,Person,0,[],0
7817,Андрей Петрович Рябушкин,eff7935a-1bec-477a-9656-b9527c764783,,Person,0,[],0
7818,Fluter,cca9fcd7-9b5a-4a63-8f4a-654312f517f1,2KL1HTA8ijZSuf7VJaL4OU,Person,2384,['pony'],54
7819,Дмитрий Николаевич Смирнов,31dca469-67fe-4461-93a7-97a5b551613a,,Person,0,[],0
7820,Фёдор Клепиков,4dd574df-0843-47af-9b65-e8cd77c1c624,,Person,0,[],0
7821,Илья Калинников,f0ca0784-6d47-44c3-a2e2-ca736bf690f3,,Person,0,[],0
7822,Сергей Владимирович Батраков,8357d591-a1d6-4cab-abdb-2756d4713281,,Person,0,[],0
7823,Игорь Потапов,a45c82d9-367d-41d0-960e-b5f37785c8c2,,Person,0,[],0
7824,Роберт Мусин,37fd0e04-9d25-40c6-a8aa-9791eb4a2d22,,Person,0,[],0
7825,Олег Кукович,6968c9be-7781-4b82-8a13-aab93d4f0f5e,,Person,0,[],0
7826,Борис Баженов,258edbd7-afb1-4a5e-8c42-f72992a0783b,,Person,0,[],0
7827,Григорий Поженян,bb0eaba8-f473-4420-937a-9bac869072e7,7dzlHpmJ20Lrxc8MNKswdH,Person,14,[],3
7828,Павел Серяков,4e890c88-e8dd-406b-a3d7-31f45c0af7ec,,Person,0,[],0
7829,Lyudmila Grigorieva-Chenukha,bc7d6a6f-1848-4de3-a664-9a10776747ed,,Person,0,[],0
7830,Сергей Муравьев,420aff8e-7152-44be-84a3-aab911cd158d,,Person,0,[],0
7831,Ростислав Чабан,17c39172-2c06-41aa-a18f-ad5d6bebce21,,Person,0,[],0
7832,Виктор Соснора,82296e01-b1b0-48cf-8ab1-7d0d0c1d5534,,Person,0,[],0
7833,Михаил Георгиевич Климов,cb9f760d-2229-496d-81c9-7139b9eec684,,Person,0,[],0
7834,Владимир Леванский,5f62ee60-bdda-43c1-bba1-3fc6b4732693,,Person,0,[],0
7835,Евгений Мурзин,cdcea602-459e-40da-b805-c6f531aaf027,,Person,0,[],0
7836,В. Гуськов,9949b998-b9ef-4782-b268-d88e1abd5503,,Person,0,[],0
7837,Alex Karlin,22ce8a45-d65c-4387-bfc2-3a7e44e3c707,3Ux2IEBjVcySJWLUUdC3Tq,Person,22,[],0
7838,Михаил Хлебородов,00a14cf8-3ceb-45d4-96a9-bba6f0f93a54,,Person,0,[],0
7839,QUEEN CASEY,b2f87441-dee2-4427-a0ae-71489de3eb30,,Person,0,[],0
7840,Влад Борисов,36706d8a-f21c-47f4-abcc-e1c60f775e4d,73ePjYXXn6WHXtaCWN95sZ,Person,11,[],1
7841,Алексей Курочкин,f42c42c3-62be-46bd-8561-dd703caf37e0,,Person,0,[],0
7842,FARO,d8a61f99-6b89-485d-b284-65df7a3d2914,6uvq6FeVsmhOWfJHxVNeBL,Person,56605,"['classic country pop', 'honky tonk', 'traditional country']",48
7843,Yulia Mennibaeva,bb8d73a3-151a-47cd-9f11-1a316a578149,,Person,0,[],0
7844,Денис Лукьянов,80814814-689d-4b35-8a70-a33f7ee58e8e,,Person,0,[],0
7845,Глеб Сабирзянов,bb80bdcb-27b8-4b30-a892-7bc6a3269c55,,Person,0,[],0
7846,Михаил Николаевич Загоскин,bfcc0105-8950-4681-8b9c-b1a1cff9bfa3,,Person,0,[],0
7847,Андрей Ганкин,1a6b0294-7f0c-476e-98e1-8bcf39a848a2,,Person,0,[],0
7848,Алексей Зубков,3550e5c3-1429-40d6-9c63-3b34eb0ba54f,,Person,0,[],0
7849,Alexander Mikyailov,e069b1ce-642f-48b3-a7a1-720a4351214b,4Rkf1aK4q2sqFz2hzT4Z7d,Person,2,[],3
7850,Денис Беликин,c3a8dd21-eb2c-438c-9736-c54a27399557,,Person,0,[],0
7851,Артур Еремеев,8fea7c40-9588-4d6a-959a-d5ffccec7e9f,,Person,0,[],0
7852,Alexander Zhiroff,8c1867bb-c9b8-4b85-bb9b-b40b63e16472,5vnX45kA2rzUTzdFhrU0Ue,Person,210,[],9
7853,Роман Майоров,f0eed226-f318-4321-b1c2-c0b14478c7a7,,Person,0,[],0
7854,Ренат Шарибжанов,c3cd23b7-d84c-4a40-a46c-9493fc78ae5b,,Person,0,[],0
7855,Nikolai Zhilyayev,b0f34459-451a-4581-88d8-d3f060c2f975,,Person,0,[],0
7856,Ilya Zorin,332b20d8-0db5-448e-945c-bebba4ef7912,,Person,0,[],0
7857,Nikolai Dahl,f9fb846e-8506-4454-ae5a-94abd340add0,,Person,0,[],0
7858,Алексей Лебедев,31bef1ae-fe2a-49ba-8916-0dc9990aaa30,,Person,0,[],0
7859,Виктор Блохин,791f4b6a-7068-42ca-a79a-e55f1ce4bbc3,,Person,0,[],0
7860,Александр Максимов,dd3f759a-2d50-459f-872c-8e57ccd931a8,,Person,0,[],0
7861,Таня Сазанская,9168d2dc-b335-4b66-9571-42777bb97d3c,,Person,0,[],0
7862,D3ZZ3ND,b05d6f14-dda6-44a7-ab1c-65a5fb4b424a,3nobOKdSVlymwaU3KG2vHB,Person,1,[],0
7863,Игнат Гергель,901f470a-d214-4c85-bf91-ca643dc58cc3,,Person,0,[],0
7864,Андрей Балакин,56a3a456-6e42-47ca-8e42-2e53615ee66c,,Person,0,[],0
7865,Александр Осейчук,2afdc747-a930-48c2-aed1-e59105d6b810,,Person,0,[],0
7866,Div,4e300696-a926-430d-9760-d2770413042e,50iN4QFD9Z9S1KAzDLvAju,Person,18807,['otacore'],59
7867,Temmy Lee,0381274b-fc20-4d14-8a7e-6a1e7c3f9acf,4b9L0p4cMof32XvjwT9YrX,Person,15490,['rock drums'],53
7868,Антон Воробьёв,007b732d-7cac-4e9e-a534-462ed89fc787,,Person,0,[],0
7869,Богдан Прилуцкий,1c761a62-26a5-4631-82f1-0e2e37207bf6,,Person,0,[],0
7870,Михаил Ларионович Михайлов,f52b7d36-d0c1-4d8d-92b9-a3154c2b6847,,Person,0,[],0
7871,Николай Васильевич Берг,3799ecb3-e7d7-44c1-9676-2b89ee4fd242,,Person,0,[],0
7872,Г. Кузьмин,ff49835c-5a8d-4d5f-a721-90e561d8c504,,Person,0,[],0
7873,Виктор Зерзеле,51ba5107-8c95-4613-bba4-1fd7482aaded,,Person,0,[],0
7874,YungSavageNinja,2a00f979-f426-40f2-a177-23e118b0dc1a,1HtmnkTiTq1OtCnCtrP8DD,Person,1,[],0
7875,Борис Белокуров,2ef97a7e-ef75-42e5-b6af-64f9a20fa536,,Person,0,[],0
7876,50K,bf1c013f-a328-45cf-86e3-7921671bcadb,3q7HBObVc0L8jNeTe5Gofh,Person,6394633,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",87
7877,Mari Ferrari,24b7808e-9688-46bc-8584-7106b59caa67,6WEmnL6VvRN4QKUqq9dZHs,Person,3667,[],35
7878,Борис Усов,01e33ede-f0c7-4dde-bd57-ef8b4e690215,,Person,0,[],0
7879,Stratosphera,b6413a05-e94f-43e0-8909-d852aa55d822,2cuKHP8TmCTf4KovZNg1Ut,Person,310,['background music'],40
7880,Roman Grinev,15f6b2ac-58ba-4cb4-b3fe-18abd78cb4fa,1cyG6zfE2xOCHV6MYa5VGP,Person,0,[],0
7881,Валенти́н Алекса́ндрович Серо́в,7c6d52ce-512f-452d-82dd-150982e99523,,Person,0,[],0
7882,ТИНИ,223c1ac1-b734-4ce7-851f-64d8d911cfb9,7vXDAI8JwjW531ouMGbfcp,Person,1878971,"['latin pop', 'pop argentino']",79
7883,Вадим Должанский,5a6cba4f-a142-4025-973d-4e0686b8fcf2,,Person,0,[],0
7884,Юрий Родин,b02d45c6-cfe8-42bb-8ff5-143486832cdc,,Person,0,[],0
7885,BLE$$,0142f3c8-5819-4fd2-8f09-35386a753a00,2eam0iDomRHGBypaDQLwWI,Person,399998,"['double drumming', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock']",66
7886,Scady,df4741e4-c3eb-4063-8f72-d66686ba6cab,63ZkaMikprvE6hpu0SUYdp,Person,85,[],30
7887,soulsadpoet,b9593e48-1c6c-49ab-898a-fc017f0504d2,5bXoZRs1fWS4lMcRAdg4IJ,Person,10,[],0
7888,Dmitri Korablin,7aa4068b-1d78-4164-9a22-e7d9dae6ccc7,,Person,0,[],0
7889,Лео Хао,4b959007-7fd4-44e9-8f18-411ae7868879,,Person,0,[],0
7890,Ольга Яковлева,a167f745-d9da-4e79-a856-536e3f9473ad,6RWmxBSl3FulFu1bTPSUF2,Person,0,[],0
7891,Dmitri Tsirin,5c967a4a-c044-42c4-8b61-0adade12a600,3iwZiQ7F2izLERMJ8YsH6l,Person,0,[],3
7892,Павел Жагун,508d3aa8-d247-4ad1-9b80-e25d325fbd34,,Person,0,[],0
7893,Владимир Овчинников,1e6565a2-c1f1-4066-86c9-5af0fac15fa3,6PskFLSoUbDKD5nElgjM26,Person,197,['russian classical piano'],13
7894,Вячеслав Беднов,4cc1b572-8eb3-4e9b-86c9-3e90e0ef3b8c,,Person,0,[],0
7895,Георгий Эдуардович Конюс,20566d57-c609-4066-8b32-77b5e778ba79,,Person,0,[],0
7896,Илья Кормильцев,d567f32d-5308-4ccf-987d-0465eb74cda7,,Person,0,[],0
7897,"Владислав ""Artist"" Соколов",37735138-fc86-4d40-b943-5359410f0c14,,Person,0,[],0
7898,Anton Guzev,9976cd47-f76f-424b-a4b8-947873f03bc7,,Person,0,[],0
7899,Роман Лебедев,05575561-a85b-45da-a436-ddabdf524912,,Person,0,[],0
7900,Гога Копылов,b0132153-e1c3-49a5-9cd4-f4acc57bde1d,,Person,0,[],0
7901,Василий Васильевич Верещагин,6c8b8dff-a1e5-421f-bed8-87d413e6fb8c,,Person,0,[],0
7902,Григорий Кружков,55c6a963-5216-4d46-ad9d-c206cad97cd3,,Person,0,[],0
7903,Роман Кисарин,479c07c8-35dd-4bcf-a69d-f4292a9c8129,,Person,0,[],0
7904,Эдуард Шум,fb074227-d0bb-4b16-9769-902f5a533fe5,,Person,0,[],0
7905,Валерий Жуков,00838a51-c822-48a1-b475-b3038a1fb064,,Person,0,[],0
7906,Mikhail Kolchanov,e4170ac6-37bb-4a44-b1a3-5dfd611d7c98,,Person,0,[],0
7907,Arkadii Tronets,e7abf3a4-96bc-4e99-813e-b5f5b39b1e15,,Person,0,[],0
7908,Александр Бодров,520eee86-d57e-4218-b916-6768a2be512c,,Person,0,[],0
7909,Александр Долгих,bc2cd34a-ef5e-4c1d-8b19-d138b894fe90,6pI2YFV9QFGYRi5NhjqBBL,Person,0,[],0
7910,Егор Фёдорович Розен,c8dda226-d3f0-418d-a0bf-bb33a8720572,,Person,0,[],0
7911,Максим Игоревич Сучков,ff988edf-fba1-4740-bdb2-6a9fac25af13,,Person,0,[],0
7912,Xenado,a1cbe6a2-e36e-4f5d-a442-cba24bbe5cd3,2ZSdl9FdDhudGHP1fWGiXZ,Person,16,[],1
7913,Sandra Drouker,4c635559-d1c1-478d-b394-271e75ab3d93,,Person,0,[],0
7914,Виктор Стражев,2640e565-c33f-450a-aea2-6063dd9ebc0e,,Person,0,[],0
7915,Ольга Томилова,fe21ee9a-448c-48cb-ae50-34ad63b97a0c,,Person,0,[],0
7916,Aleksandr Dodonov,00cf63a6-2d56-41aa-b64b-824033ed582d,,Person,0,[],0
7917,Анатолий Лопатин,1ef3e9e5-ac1e-4a8c-b749-f03ef8bade3a,,Person,0,[],0
7918,Dmitriy Duplyakin,bc4b0e9d-b0a6-4a11-ac99-1e01c26605a9,,Person,0,[],0
7919,Дмитрий Буланцев,c8361a1a-7d01-4e9b-8c6c-a572cab92768,,Person,0,[],0
7920,Настя Концевая,02a62e4d-f6fc-4d04-9060-2d4668d5c400,,Person,0,[],0
7921,Андрей Выпов,3e7ece0c-b0f1-4aa3-b80f-9f00a7d7d1d8,,Person,0,[],0
7922,Борис Ермоленко,5f9bace3-19c4-4734-ac7a-a98c875007c6,,Person,0,[],0
7923,Юлия Воскресенская,a8a392d7-be72-47e2-9a80-f48cc642d31e,,Person,0,[],0
7924,Лена Угланова,22c1fb83-0680-43a5-ae47-54cea85b5d75,,Person,0,[],0
7925,Андрей Алексеенко,684fe062-79bf-4489-a9bc-09127e5ee081,,Person,0,[],0
7926,Дмитрий Соловьёв,025089e2-7d74-417e-a3e5-ccde98328a99,5w3zSc3LoCunHtU5tG6pM5,Person,8,[],0
7927,Singularity Project,37aa619b-f2f7-4f07-b684-76f9bfd3fc50,7bLabNtHpXO673FMD4z8tF,Person,21,[],0
7928,Igor Davydov,7e1ea3dc-3be1-446f-a874-ebb23c24dbe9,1w2HrvWZk4lSSZhsRotWAh,Person,4,[],0
7929,Людмила Максакова,897087c4-4407-4acf-bf05-8b5d504d998f,,Person,0,[],0
7930,Мария Зубова,2f8c6b65-82fd-42a7-b307-6d59a33d971d,,Person,0,[],0
7931,Elisaveta Kulman,d0f5800e-7eaf-404c-b2e9-653a82b5d312,,Person,0,[],0
7932,Е. Давыдова,c5df3576-da51-4211-87f7-870f7eae0baf,,Person,0,[],0
7933,Oleg Semenovyh,39c556e1-c02d-4c11-84bc-321cdec7b9fd,,Person,0,[],0
7934,Мила Фёдорова,eeb24871-b47d-4abc-979d-d3bc6b29cc72,,Person,0,[],0
7935,Monthy,0dfea6dd-666e-4703-bbb2-1eb906d3762a,1Wnfj5qZsp8nPsGBBRRa4W,Person,14177,[],63
7936,Иван Шумилов,d9d2c580-15d5-45c6-9d96-93cb1e27d3b7,3ASrAa8pyAJYYGQhQUUmkL,Person,0,[],0
7937,Борис Сергеевич Майзель,f6c28acf-8658-4ad8-b75d-f13ebd3720d5,,Person,0,[],0
7938,Пётр Борисович Рязанов,19649e52-9d43-4ff8-9242-8d8a08fdfe74,,Person,0,[],0
7939,"Житомирский, Александр Матвеевич",0c71589c-828a-4625-89fa-885fa3d1381c,,Person,0,[],0
7940,Kate3Surnames,a5b2a136-b2d2-4447-a323-715d80fccb7a,,Person,0,[],0
7941,Eugenia Alikhanova,87eeb7a4-ad3d-42d5-8e68-353f59919322,5pN7YXQSQbseB9MLBmPTpL,Person,1,[],0
7942,Leo Zeitlin,4be52811-0053-4fd6-b695-9766419c5995,2CdggUBsZxi2Q2886YEDxy,Person,9,[],0
7943,Порфирий Алексеевич Трифонов,9824cb81-835d-4928-adc4-e9cb651b91cb,,Person,0,[],0
7944,Николай Петрович Макаров,c88945e1-4c2e-4daf-b12e-ab13dd416bc0,,Person,0,[],0
7945,Геннадий Айги,e8276518-0d9b-47ec-b9d9-947c6824b8b3,,Person,0,[],0
7946,Валерий Сивер,36b3eb03-1e4f-4a06-a8dc-a3f9f0043b00,,Person,0,[],0
7947,Евгений Павлович Рапгоф,10f9247f-af2a-446a-a4b8-e00364c6fd47,,Person,0,[],0
7948,Андрей Захаров,0c5029d1-8b9f-403b-a130-6e3e19f57cc6,4pHs4tet1tCAoeU6Ir2w1c,Person,1,[],0
7949,Карл Карлович Альбрехт,95672d74-416c-4525-b5f4-525c5d023024,,Person,0,[],0
7950,Александра Зверева,4a4f6f75-15cd-425c-b70f-0373e55cd575,2z6d70eL10sWzwgixVph5G,Person,90,[],5
7951,Nazar Nikolaev,3fb3700c-b5b7-4a2c-94de-e781545fef01,,Person,0,[],0
7952,Илья Александрович Мусин,a86ca73d-13d0-498c-82a5-19b161c98b62,,Person,0,[],0
7953,Leonid Korchmar,b39f1691-427f-41b1-acfe-5ea12ef37ac7,,Person,0,[],0
7954,Кристина Евдокимова,f699b439-79bf-4190-8444-bff95527ee23,,Person,0,[],0
7955,Iosif Purits,48c7bd92-db82-4edc-829f-d5e5cc911d78,3IxkwoAF5U87ivccmP5dyB,Person,41,['classical accordion'],0
7956,Валерий Краснопольский,48661aae-ea04-44ca-9f48-8f3db29c0e2a,,Person,0,[],0
7957,Victor Moltchanov,5987c910-dd82-4b42-9bbe-2fbe3f5584a8,,Person,0,[],0
7958,Dmitri Vinnik,04e1efd3-6691-4106-a884-70782fe00fdd,,Person,0,[],0
7959,space4sound,93a9934e-641a-4710-8e37-dc812cf0992a,45lnVABuXWvaQWGPrNZCub,Person,0,[],0
7960,Константин Матафонов,cd1e6dab-4ce7-492c-b959-a00155cc3029,,Person,0,[],0
7961,Максим Постельный,94221206-5622-4229-9dab-fd9a538b644a,,Person,0,[],0
7962,Михаил Юрьевич Лермонтов,cafc0f55-f2ca-4314-aa33-989b339152b0,,Person,0,[],0
7963,Дмитрий Митрофаненко,027f5894-9e0b-4a0c-8129-a18efe2db1af,,Person,0,[],0
7964,Марк Подберезский,14e0a597-dc1b-4f92-92c4-713eb9d8a934,,Person,0,[],0
7965,Алексей Николаев,92149ee0-0bd2-48a2-b291-24e3034aa8c8,,Person,0,[],0
7966,Тома Миансарова,d29520e4-5b1e-44cf-b416-2b95915bda46,,Person,0,[],0
7967,Alexey Nesterov,d1cb6ba6-8425-439d-8059-b4d60a3fa21c,53L0wrZHFN5IQL23zQE5dS,Person,1,[],0
7968,Alexandr Kudrashov,04e33d61-0026-40ca-bf22-11871d7c6e21,,Person,0,[],0
7969,Владислав Исаев,a4ca8013-2979-47e5-8a15-4213bf578d3f,,Person,0,[],0
7970,Игорь Андреев,64e18b6f-4a48-4907-8793-b11bb546a243,,Person,0,[],0
7971,Oksana Poudanina,419ef199-c118-4ed4-8a16-384217d66c20,,Person,0,[],0
7972,Yevgeniya Nesterova,91da2fe6-f853-407a-97a5-fdc541b86ed5,,Person,0,[],0
7973,Denis Khodirev-Velizhanin,3c7a32c1-9627-4853-83df-487a61e16578,,Person,0,[],0
7974,Elena Firsova,a21e5f30-9c18-47bb-91f3-9eca2fc5a897,1HmMhunWmNbOtVdpX5oIl4,Person,64,['russian contemporary classical'],2
7975,Nikolay Grigoryevich Tsyganov,c2aa4ba1-37b7-4326-af05-088e4050a648,,Person,0,[],0
7976,Алла Александровна Рустайкис,b35f9f2d-6b8c-42dd-8f00-b617457ac539,,Person,0,[],0
7977,Dmitry Korjavko,eb2f0db5-18bf-4351-9fed-eaa83ce323f7,,Person,0,[],0
7978,Vitali Gromadsky,c77404c6-65b2-49c8-9775-01dbed157f4b,6AhJUXocsLqzmULPdcsLOw,Person,0,[],0
7979,Eduard Langer,ab49f341-f0e4-4d2b-a3ac-79961823cc57,7wYwEPxgYX45qa10QbFctA,Person,13,[],14
7980,Оксана Климковская,6b340d1e-afad-4eab-ba7a-d22982904b63,,Person,0,[],0
